enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,company_size_from,company_size_to
25330,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,139,0,10000,99999
26084,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,330,0,50,99
22865,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,private limited company,1,9,0,1000,4999
11260,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,21,private limited company,5,116,0,10000,99999
30206,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,1,26,1,10,49
13240,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,private limited company,1,32,0,10000,99999
13974,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,40,0,50,99
3512,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,private limited company,2,39,0,50,99
14314,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,30,0,10000,99999
31938,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,1,170,0,50,99
3273,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,5,141,0,10000,99999
8463,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,5,138,0,100,500
26030,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,21,0,10000,99999
6915,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,17,Non-Governmental Organisation,5,38,0,100,500
4380,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,18,0,10000,99999
29994,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,Funded Startup,1,256,0,1,10
635,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,3,258,0,100,500
13219,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Funded Startup,1,161,0,10,49
1511,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Funded Startup,1,102,0,10,49
33087,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,private limited company,1,106,0,100,500
27116,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,4,76,1,10000,99999
25359,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Other,2,12,1,1,10
22637,city_16,0.91,Male,No relevent experience,Part time course,Masters,STEM,21,private limited company,5,26,0,10000,99999
15893,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,5,0,10000,99999
9467,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,60,0,10,49
28960,city_74,0.579,Male,Has relevent experience,Part time course,Graduate,STEM,6,Funded Startup,1,17,1,100,500
4319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,222,0,100,500
1711,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,private limited company,1,67,0,1,10
31936,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,16,private limited company,2,80,0,100,500
30346,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,private limited company,1,75,0,50,99
5175,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,138,0,10,49
5742,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,91,0,50,99
32447,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,12,Public Sector,1,117,0,1,10
21600,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Funded Startup,1,47,1,1,10
7054,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,3,88,0,10,49
29966,city_114,0.926,Male,Has relevent experience,Part time course,Phd,Humanities,11,private limited company,5,56,0,10000,99999
13941,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,2,200,0,500,999
8166,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,14,Non-Governmental Organisation,1,47,0,100,500
25148,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,2,174,0,5000,9999
16044,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,21,private limited company,5,47,0,10,49
24397,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,3,private limited company,3,86,0,50,99
5418,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,Public Sector,1,4,0,100,500
24925,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,21,Public Sector,0,29,1,1000,4999
28358,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,5,40,0,100,500
10369,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,58,0,500,999
15850,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,43,0,50,99
26254,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,48,1,10,49
30064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,0,35,1,10000,99999
11599,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,28,0,1000,4999
19925,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Funded Startup,1,60,0,100,500
2197,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,5,97,0,10,49
12762,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Early Stage Startup,1,15,0,1,10
5035,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,33,0,100,500
7971,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,22,0,100,500
2693,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,9,private limited company,1,17,0,5000,9999
27619,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Non-Governmental Organisation,4,32,0,50,99
24386,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,1,63,0,10,49
6310,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,25,1,50,99
22337,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,2,102,0,10000,99999
21258,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Early Stage Startup,1,35,0,10,49
7334,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,3,43,0,100,500
1971,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,No Major,17,Early Stage Startup,5,52,0,50,99
25719,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,2,Early Stage Startup,1,26,0,1,10
19307,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,2,24,0,100,500
3143,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,17,private limited company,3,33,1,50,99
17004,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,7,private limited company,1,232,0,1,10
26556,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,16,private limited company,5,62,0,50,99
32071,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,private limited company,1,9,1,50,99
32140,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,82,0,5000,9999
27798,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,60,0,100,500
29153,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Early Stage Startup,1,127,0,1,10
30790,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,2,10,1,500,999
27229,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,8,Funded Startup,2,262,0,100,500
22109,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Early Stage Startup,0,68,1,10,49
11603,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,Funded Startup,1,110,0,100,500
6443,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Public Sector,3,238,0,100,500
13889,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Funded Startup,1,48,0,50,99
21768,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,5,22,1,10000,99999
10196,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,3,46,0,500,999
26164,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,1,private limited company,1,28,1,50,99
30556,city_74,0.579,Female,Has relevent experience,Part time course,Graduate,STEM,5,private limited company,1,20,0,100,500
2838,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,73,0,1,10
26948,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,19,0,100,500
21543,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,30,1,500,999
30491,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,4,27,0,10,49
12543,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,15,Public Sector,5,29,0,1000,4999
32164,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Funded Startup,1,36,0,100,500
23512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,33,0,10000,99999
27533,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,20,0,10000,99999
17489,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,8,private limited company,1,47,0,10,49
7285,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Funded Startup,2,36,0,10,49
30026,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,86,0,5000,9999
27804,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,4,0,1000,4999
3236,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,4,114,0,100,500
9540,city_158,0.766,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,private limited company,1,46,0,100,500
2719,city_120,0.78,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,178,0,50,99
3467,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,2,64,0,100,500
15891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,18,0,10000,99999
26662,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,18,0,500,999
20734,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Funded Startup,2,112,0,50,99
24933,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,10,Public Sector,4,33,1,500,999
19062,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,2,224,0,50,99
5545,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,19,0,1000,4999
15825,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,91,0,50,99
26869,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Early Stage Startup,2,192,1,50,99
29528,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,1,34,0,50,99
7057,city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Public Sector,1,47,1,500,999
29876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Other,5,44,0,50,99
33362,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,1,100,0,10000,99999
13048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,4,8,0,50,99
5950,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,2,private limited company,0,15,0,500,999
22009,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,Early Stage Startup,1,46,0,50,99
28651,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,No Major,14,Early Stage Startup,1,156,0,1,10
15594,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Funded Startup,1,176,0,50,99
32416,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,private limited company,1,102,0,100,500
8703,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,5,0,100,500
27906,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,63,0,5000,9999
13261,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,14,1,10000,99999
16818,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,1,38,0,50,99
9532,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,2,private limited company,2,72,0,10,49
5044,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,18,private limited company,4,20,0,10,49
4929,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,private limited company,1,16,1,100,500
25334,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,4,19,0,50,99
18952,city_114,0.926,Male,No relevent experience,Full time course,Graduate,Business Degree,7,private limited company,2,85,0,1,10
10771,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,private limited company,2,9,0,10,49
32120,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,1,13,0,100,500
11182,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,private limited company,2,35,0,50,99
30731,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,41,0,10000,99999
2412,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Funded Startup,2,113,0,1,10
5324,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,246,0,10000,99999
633,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,2,44,0,10,49
